"ensembl_gene_id","hgnc_symbol","chromosome_name","start_position","end_position","strand"
"ENSG00000207513","RNU1-3","1",16666785,16666948,-1
"ENSG00000207523","SNORA66","1",92840719,92840851,1
"ENSG00000207751","","22",21652184,21670237,1
"ENSG00000207955","MIR219A2HG","9",128392007,128393510,-1
"ENSG00000208772","SNORD94","2",86135870,86136006,1
"ENSG00000208892","SNORA49","12",132031224,132031359,1
"ENSG00000209582","SNORA48","17",7574713,7574847,1
"ENSG00000210082","MT-RNR2","MT",1671,3229,1
"ENSG00000211445","GPX3","5",151020591,151028988,1
"ENSG00000211448","DIO2","14",80197526,80387757,-1
"ENSG00000211450","SELENOH","11",57741491,57743554,1
"ENSG00000211451","GNRHR2","1",145919013,145925341,1
"ENSG00000211454","AKR7L","1",19265982,19274194,-1
"ENSG00000211455","STK38L","12",27243968,27325959,1
"ENSG00000211456","SACM1L","3",45689056,45745412,1
"ENSG00000211459","MT-RNR1","MT",648,1601,1
"ENSG00000211460","TSN","2",121737103,121767853,1
"ENSG00000211584","SLC48A1","12",47753916,47782751,1
"ENSG00000211643","IGLV5-52","22",22318727,22319226,1
"ENSG00000211772","TRBC2","7",142801041,142802748,1
"ENSG00000212123","PRR22","19",5782960,5784746,-1
"ENSG00000212127","TAS2R14","12",10937408,11171573,-1
"ENSG00000212135","SNORD67","11",46762389,46762499,-1
"ENSG00000212195","","17",58631641,58631836,-1
"ENSG00000212232","SNORD17","20",17962710,17962946,-1
"ENSG00000212283","SNORD89","2",101272936,101273049,-1
"ENSG00000212464","SNORA12","10",100237156,100237302,-1
"ENSG00000212588","SNORA26","4",52713249,52713370,1
"ENSG00000212607","SNORA3B","11",8685439,8685569,1
"ENSG00000212643","ZRSR2P1","5",112891610,112893079,1
"ENSG00000212664","","15",71341158,71341712,-1
"ENSG00000212694","LINC01089","12",121795267,121803906,-1
"ENSG00000212719","LINC02693","17",21428263,21574517,-1
"ENSG00000212747","RTL8B","X",135020513,135022542,-1
"ENSG00000212789","ST13P5","11",18261982,18263091,1
"ENSG00000212802","RPL15P3","6",12514110,12514724,1
"ENSG00000212864","RNF208","9",137220247,137222240,-1
"ENSG00000212907","MT-ND4L","MT",10470,10766,1
"ENSG00000212916","MAP10","1",232805416,232809929,1
"ENSG00000212978","C2orf74-DT","2",61141592,61144969,-1
"ENSG00000212993","POU5F1B","8",127322183,127420066,1
"ENSG00000213015","ZNF580","19",55635016,55643470,1
"ENSG00000213020","ZNF611","19",52702813,52735073,-1
"ENSG00000213023","SYT3","19",50621307,50639881,-1
"ENSG00000213024","NUP62","19",49906825,49929764,-1
"ENSG00000213047","DENND1B","1",197504748,197775696,-1
"ENSG00000213057","C1orf220","1",178542752,178548889,1
"ENSG00000213062","","1",169486076,169500182,1
"ENSG00000213064","SFT2D2","1",168225938,168253021,1
"ENSG00000213066","CEP43","6",166999174,167052718,1
"ENSG00000213071","LPAL2","6",160453428,160511007,-1
"ENSG00000213073","CHP1P2","6",160093423,160093993,1
"ENSG00000213079","SCAF8","6",154733378,154834244,1
"ENSG00000213085","CFAP45","1",159872364,159900165,-1
"ENSG00000213088","ACKR1","1",159203307,159206500,1
"ENSG00000213096","ZNF254","19",24033405,24129968,1
"ENSG00000213123","DYNLT2B","3",196291219,196318299,-1
"ENSG00000213139","CRYGS","3",186538441,186546702,-1
"ENSG00000213145","CRIP1","14",105486317,105488947,1
"ENSG00000213160","KLHL23","2",169694488,169776989,1
"ENSG00000213178","RPL22P1","3",169483671,169484080,-1
"ENSG00000213185","FAM24B","10",122849078,122879641,-1
"ENSG00000213186","TRIM59","3",160432445,160485773,-1
"ENSG00000213189","BTF3L4P2","2",159003975,159004320,1
"ENSG00000213190","MLLT11","1",151060397,151069544,1
"ENSG00000213199","ASIC3","7",151048292,151052756,1
"ENSG00000213213","CCDC183","9",136796338,136807741,1
"ENSG00000213214","ARHGEF35","7",144186083,144195879,-1
"ENSG00000213221","DNLZ","9",136359480,136363744,-1
"ENSG00000213231","TCL1B","14",95686426,95692628,1
"ENSG00000213246","SUPT4H1","17",58345175,58353093,-1
"ENSG00000213281","NRAS","1",114704469,114716771,-1
"ENSG00000213297","ZNF625-ZNF20","19",12132117,12156731,-1
"ENSG00000213300","HNRNPA3P6","3",75214631,75215636,1
"ENSG00000213337","ANKRD39","2",96836611,96858016,-1
"ENSG00000213339","QTRT1","19",10701430,10713437,1
"ENSG00000213341","CHUK","10",100188300,100229596,-1
"ENSG00000213347","MXD3","5",177301461,177312757,-1
"ENSG00000213366","GSTM2","1",109668022,109709551,1
"ENSG00000213380","COG8","16",69320140,69339583,-1
"ENSG00000213390","ARHGAP19","10",97222173,97292673,-1
"ENSG00000213397","HAUS7","X",153447668,153495516,-1
"ENSG00000213398","LCAT","16",67939750,67944131,-1
"ENSG00000213402","PTPRCAP","11",67435510,67437682,-1
"ENSG00000213420","GPC2","7",100169606,100177381,-1
"ENSG00000213430","HSPD1P1","5",21882585,21884310,1
"ENSG00000213442","RPL18AP3","12",104265309,104265836,1
"ENSG00000213443","NPM1P7","12",9695384,9696227,1
"ENSG00000213445","SIPA1","11",65638101,65650918,1
"ENSG00000213462","ERV3-1","7",64990356,65006743,-1
"ENSG00000213463","SYNJ2BP","14",70366499,70417090,-1
"ENSG00000213465","ARL2","11",65014160,65022184,1
"ENSG00000213468","FIRRE","X",131688779,131830862,-1
"ENSG00000213516","RBMXL1","1",88979456,88992960,-1
"ENSG00000213523","SRA1","5",140537340,140557677,-1
"ENSG00000213533","STIMATE","3",52836219,52897548,-1
"ENSG00000213551","DNAJC9","10",73183362,73247255,-1
"ENSG00000213553","RPLP0P6","2",38481851,38482804,1
"ENSG00000213563","C8orf82","8",144525733,144529132,-1
"ENSG00000213585","VDAC1","5",133971871,134004975,-1
"ENSG00000213588","ZBTB9","6",33453970,33457544,1
"ENSG00000213593","TMX2","11",57712593,57740973,1
"ENSG00000213598","","14",58794654,58795029,1
"ENSG00000213599","SLX1A-SULT1A3","16",30193892,30204310,1
"ENSG00000213614","HEXA","15",72340924,72376420,-1
"ENSG00000213619","NDUFS3","11",47565336,47584562,1
"ENSG00000213625","LEPROT","1",65420587,65436007,1
"ENSG00000213626","LBH","2",30231534,30323730,1
"ENSG00000213638","ADAT3","19",1905399,1913447,1
"ENSG00000213639","PPP1CB","2",28751640,28802940,1
"ENSG00000213648","SULT1A4","16",29459913,29464966,1
"ENSG00000213654","GPSM3","6",32190766,32195523,-1
"ENSG00000213658","LAT","16",28984826,28990784,1
"ENSG00000213672","NCKIPSD","3",48673844,48686364,-1
"ENSG00000213676","ATF6B","6",32115264,32128253,-1
"ENSG00000213689","TREX1","3",48465811,48467645,1
"ENSG00000213693","SEC14L1P1","11",43897456,43899636,1
"ENSG00000213694","S1PR3","9",88990863,89005155,1
"ENSG00000213699","SLC35F6","2",26764284,26781231,1
"ENSG00000213719","CLIC1","6",31730581,31739763,-1
"ENSG00000213722","DDAH2","6",31727038,31730617,-1
"ENSG00000213740","SERBP1P1","X",68783472,68785066,1
"ENSG00000213741","RPS29","14",49570984,49599164,-1
"ENSG00000213742","ZNF337-AS1","20",25624045,25689032,1
"ENSG00000213753","CENPBD2P","19",58573503,58605223,1
"ENSG00000213760","ATP6V1G2","6",31544444,31548427,-1
"ENSG00000213762","ZNF134","19",57614233,57624724,1
"ENSG00000213777","","19",53503392,53512687,1
"ENSG00000213780","GTF2H4","6",30908207,30914106,1
"ENSG00000213782","DDX47","12",12813316,12829981,1
"ENSG00000213793","ZNF888","19",52904415,52923470,-1
"ENSG00000213799","ZNF845","19",53333749,53356906,1
"ENSG00000213801","ZNF321P","19",52927135,52942601,-1
"ENSG00000213853","EMP2","16",10528422,10580632,-1
"ENSG00000213859","KCTD11","17",7351889,7354944,1
"ENSG00000213866","YBX1P10","9",35971344,35972318,-1
"ENSG00000213888","LINC01521","22",31346777,31348719,1
"ENSG00000213889","PPM1N","19",45488777,45502513,1
"ENSG00000213903","LTB4R","14",24311450,24318036,1
"ENSG00000213904","LIPE-AS1","19",42397114,42652367,1
"ENSG00000213906","LTB4R2","14",24305734,24312053,1
"ENSG00000213918","DNASE1","16",3611728,3680143,1
"ENSG00000213920","MDP1","14",24213943,24216070,-1
"ENSG00000213923","CSNK1E","22",38290691,38318084,-1
"ENSG00000213928","IRF9","14",24161234,24168043,1
"ENSG00000213930","GALT","9",34638133,34651035,1
"ENSG00000213931","HBE1","11",5268345,5505652,-1
"ENSG00000213949","ITGA1","5",52787916,52959209,1
"ENSG00000213963","","2",177271125,177392699,-1
"ENSG00000213965","NUDT19","19",32691821,32713792,1
"ENSG00000213967","ZNF726","19",23914876,23945159,1
"ENSG00000213976","","19",21382865,21387177,1
"ENSG00000213977","TAX1BP3","17",3662895,3668679,-1
"ENSG00000213983","AP1G2","14",23559565,23568070,-1
"ENSG00000213988","ZNF90","19",20077994,20127076,1
"ENSG00000213995","NAXD","13",110615545,110639996,1
"ENSG00000213996","TM6SF2","19",19264364,19273391,-1
"ENSG00000213999","MEF2B","19",19145567,19192131,-1
"ENSG00000214013","GANC","15",42273201,42353666,1
"ENSG00000214021","TTLL3","3",9808086,9855138,1
"ENSG00000214022","REPIN1","7",150368189,150374044,1
"ENSG00000214026","MRPL23","11",1947278,1984522,1
"ENSG00000214029","ZNF891","12",133104779,133130274,-1
"ENSG00000214046","SMIM7","19",16630751,16660442,-1
"ENSG00000214050","FBXO16","8",28348287,28490278,-1
"ENSG00000214063","TSPAN4","11",842812,867116,1
"ENSG00000214076","CPSF1P1","22",32269381,32273110,1
"ENSG00000214077","GNAQP1","2",131423801,131424867,-1
"ENSG00000214078","CPNE1","20",35626031,35664956,-1
"ENSG00000214087","ARL16","17",81681187,81683797,-1
"ENSG00000214110","LDHAP4","9",14921337,14922334,-1
"ENSG00000214113","LYRM4","6",5103629,5260950,-1
"ENSG00000214114","MYCBP","1",38862493,38873368,-1
"ENSG00000214135","SDHAP4","3",197619740,197627848,-1
"ENSG00000214140","PRCD","17",76527586,76553578,1
"ENSG00000214160","ALG3","3",184242301,184249548,-1
"ENSG00000214174","AMZ2P1","17",64968222,64973517,-1
"ENSG00000214176","PLEKHM1P1","17",64785259,64829208,-1
"ENSG00000214182","PTMAP5","13",81689911,81691072,1
"ENSG00000214189","ZNF788P","19",12092468,12113048,1
"ENSG00000214193","SH3D21","1",36306368,36329340,1
"ENSG00000214194","SMIM30","7",113116718,113118560,-1
"ENSG00000214198","TTC41P","12",103843749,103930211,-1
"ENSG00000214223","HNRNPA1P10","19",11666069,11667030,-1
"ENSG00000214226","C17orf67","17",56791913,56838773,-1
"ENSG00000214248","","19",7898804,7903542,-1
"ENSG00000214253","FIS1","7",101239458,101252316,-1
"ENSG00000214274","ANG","14",20684177,20698971,1
"ENSG00000214279","SCART1","10",133453928,133523558,1
"ENSG00000214290","POU2AF3","11",111298546,111308735,1
"ENSG00000214293","APTR","7",77657659,77696290,-1
"ENSG00000214309","MBLAC1","7",100126785,100128495,1
"ENSG00000214331","PDPR2P","16",74332567,74360859,-1
"ENSG00000214336","FOXI3","2",88446787,88452693,-1
"ENSG00000214338","SOGA3","6",127472806,127519335,-1
"ENSG00000214357","NEURL1B","5",172641263,172691540,1
"ENSG00000214367","HAUS3","4",2227464,2242133,-1
"ENSG00000214389","RPS3AP26","7",98385801,98386584,-1
"ENSG00000214391","TUBAP2","11",90282560,90284172,1
"ENSG00000214401","KANSL1-AS1","17",46193566,46197842,1
"ENSG00000214413","BBIP1","10",110898730,110919201,-1
"ENSG00000214425","LRRC37A4P","17",45508109,45550335,-1
"ENSG00000214432","VPS33B-DT","15",91022619,91036611,1
"ENSG00000214435","AS3MT","10",102869470,102901899,1
"ENSG00000214447","FAM187A","17",44899774,44905390,1
"ENSG00000214455","RCN1P2","13",45390353,45391267,-1
"ENSG00000214456","PLIN5","19",4522531,4535224,-1
"ENSG00000214485","RPL7P1","5",150094302,150095048,1
"ENSG00000214491","SEC14L6","22",30522799,30546741,-1
"ENSG00000214517","PPME1","11",74171267,74254703,1
"ENSG00000214530","STARD10","11",72754729,72794047,-1
"ENSG00000214548","MEG3","14",100779410,100861031,1
"ENSG00000214562","NUTM2D","10",87357720,87370695,1
"ENSG00000214575","CPEB1","15",82543201,82648861,-1
"ENSG00000214595","EML6","2",54723499,54972025,1
"ENSG00000214654","B3GALT9","9",120792403,120801787,1
"ENSG00000214655","ZSWIM8","10",73785606,73801797,1
"ENSG00000214688","C10orf105","10",71711701,71737824,-1
"ENSG00000214694","ARHGEF33","2",38889875,38975454,1
"ENSG00000214706","IFRD2","3",50287732,50292918,-1
"ENSG00000214717","ZBED1","X",2486414,2500976,-1
"ENSG00000214719","","17",30576464,30672789,1
"ENSG00000214736","TOMM6","6",41787662,41789898,1
"ENSG00000214753","HNRNPUL2","11",62712630,62727457,-1
"ENSG00000214756","CSKMT","11",62665309,62668496,1
"ENSG00000214765","SEPTIN7P2","7",45736787,45765812,-1
"ENSG00000214770","","14",64329431,64338639,-1
"ENSG00000214776","","12",9480608,9575695,1
"ENSG00000214783","POLR2J4","7",43940895,44019175,-1
"ENSG00000214796","TUBA5P","1",202852991,202859099,-1
"ENSG00000214814","FER1L6","8",123851987,124120061,1
"ENSG00000214826","DDX12P","12",9418673,9448229,-1
"ENSG00000214827","MTCP1","X",155064034,155147937,-1
"ENSG00000214837","LINC01347","1",243087710,243097299,-1
"ENSG00000214870","LINC02981","7",26398593,26497595,1
"ENSG00000214872","SMTNL1","11",57537595,57550272,1
"ENSG00000214922","HLA-F-AS1","6",29726601,29749049,-1
"ENSG00000214940","NPIPA8","16",18317919,18336736,-1
"ENSG00000214941","ZSWIM7","17",15976560,15999717,-1
"ENSG00000214944","ARHGEF28","5",73626158,73941993,1
"ENSG00000214946","TBC1D26","17",15732247,15746162,1
"ENSG00000214954","LRRC69","8",91101832,91219257,1
"ENSG00000214960","CRPPA","7",16087525,16502504,-1
"ENSG00000214967","NPIPA7","16",16379140,16393972,1
"ENSG00000214999","","17",8079482,8081565,1
"ENSG00000215012","RTL10","22",19846138,19854896,-1
"ENSG00000215014","","1",1574102,1577075,1
"ENSG00000215021","PHB2","12",6965327,6970780,-1
"ENSG00000215022","","6",13264861,13295586,-1
"ENSG00000215030","RPL13P12","17",17383377,17384012,-1
"ENSG00000215032","GNL3LP1","5",60891935,60893577,-1
"ENSG00000215039","CD27-AS1","12",6439001,6451607,-1
"ENSG00000215041","NEURL4","17",7315628,7329393,-1
"ENSG00000215045","GRID2IP","7",6496778,6551461,-1
"ENSG00000215067","ALOX12-AS1","17",6875232,7012530,-1
"ENSG00000215097","","10",46774421,46776180,-1
"ENSG00000215105","TTC3P1","X",75740831,75746911,-1
"ENSG00000215114","UBXN2B","8",58411359,58451501,1
"ENSG00000215126","ZNG1F","9",41131306,41199261,-1
"ENSG00000215146","","10",42336101,42353011,-1
"ENSG00000215154","","16",2603474,2614071,1
"ENSG00000215158","GUSBP18","5",34175822,34218343,-1
"ENSG00000215160","OR7E122P","3",8688143,8689159,1
"ENSG00000215190","LINC00680","6",57959029,57961345,-1
"ENSG00000215193","PEX26","22",18077923,18105396,1
"ENSG00000215196","BASP1-AS1","5",17089296,17217047,-1
"ENSG00000215217","C5orf49","5",7830378,7851151,-1
"ENSG00000215218","UBE2QL1","5",6448859,6496723,1
"ENSG00000215244","LINC02649","10",6271169,6353827,1
"ENSG00000215246","LINC02982","5",987180,997342,-1
"ENSG00000215251","FASTKD5","20",3146519,3159865,-1
"ENSG00000215252","GOLGA8B","15",34525095,34588503,-1
"ENSG00000215256","DHRS4-AS1","14",23938219,24052555,-1
"ENSG00000215301","DDX3X","X",41333348,41364472,1
"ENSG00000215302","WHAMMP4","15",30470779,30484689,1
"ENSG00000215305","VPS16","20",2840703,2866732,1
"ENSG00000215375","MYL5","4",673580,682028,1
"ENSG00000215386","MIR99AHG","21",15928296,16646364,1
"ENSG00000215397","SCRT2","20",661596,675802,-1
"ENSG00000215417","MIR17HG","13",91347820,91354579,1
"ENSG00000215421","ZNF407","18",74597870,75065671,1
"ENSG00000215424","MCM3AP-AS1","21",46229196,46259390,1
"ENSG00000215440","NPEPL1","20",58689131,58719238,1
"ENSG00000215452","ZNF663P","20",46414228,46459276,-1
"ENSG00000215472","RPL17-C18orf32","18",49481681,49492479,-1
"ENSG00000215481","BCRP3","22",24632915,24650012,1
"ENSG00000215483","LINC00598","13",40079106,40535807,-1
"ENSG00000215492","HNRNPA1P7","18",32412214,32413176,-1
"ENSG00000215612","HMX1","4",8846076,8871839,-1
"ENSG00000215630","GUSBP9","5",71197646,71208130,-1
"ENSG00000215695","RSC1A1","1",15659713,15662033,1
"ENSG00000215712","TMEM242","6",157289025,157323601,-1
"ENSG00000215717","TMEM167B","1",109090764,109096934,1
"ENSG00000215769","ARHGAP27P1-BPTFP1-KPNA2P3","17",64749663,64781707,-1
"ENSG00000215784","FAM72D","1",145095974,145112696,1
"ENSG00000215788","TNFRSF25","1",6460786,6466175,-1
"ENSG00000215790","SLC35E2A","1",1734690,1739557,-1
"ENSG00000215808","LINC01139","1",238476542,238486060,-1
"ENSG00000215835","","1",166275629,166277597,-1
"ENSG00000215845","TSTD1","1",161037631,161038977,-1
"ENSG00000215866","LINC01356","1",112820170,112850643,-1
"ENSG00000215883","CYB5RL","1",54169651,54200036,-1
"ENSG00000215908","CROCCP2","1",16618969,16657232,-1
"ENSG00000215912","TTC34","1",2636986,2801693,-1
"ENSG00000215915","ATAD3C","1",1449689,1470163,1
"ENSG00000216285","","12",104030779,104031543,1
"ENSG00000216490","IFI30","19",18173162,18178117,1
"ENSG00000216775","","6",52665274,52666878,1
"ENSG00000216866","RPS2P55","X",40934982,40935864,-1
"ENSG00000216895","RBM33-DT","7",155611231,155645205,-1
"ENSG00000216937","CCDC7","10",32446140,32882874,1
"ENSG00000217094","PPIAP31","10",32188323,32188817,-1
"ENSG00000217128","FNIP1","5",131641714,131797017,-1
"ENSG00000217236","SP9","2",174334954,174338500,1
"ENSG00000217555","CKLF","16",66552563,66566251,1
"ENSG00000217801","","1",1063079,1069355,1
"ENSG00000217929","SEPTIN14P6","6",131910,145083,-1
"ENSG00000217930","PAM16","16",4331549,4355607,-1
"ENSG00000218175","","2",176200908,176201252,-1
"ENSG00000218227","","5",178055604,178056194,1
"ENSG00000218283","MORF4L1P1","1",220253570,220254536,1
"ENSG00000218336","TENM3","4",182143987,182803024,1
"ENSG00000218358","RAET1K","6",150000090,150005157,-1
"ENSG00000218426","","6",153282287,153282733,-1
"ENSG00000218510","LINC00339","1",22024558,22031223,1
"ENSG00000218739","CEBPZOS","2",37196488,37216193,1
"ENSG00000218891","ZNF579","19",55576774,55580848,-1
"ENSG00000219200","RNASEK","17",7012417,7014532,1
"ENSG00000219201","","1",77810861,77811781,-1
"ENSG00000219438","TAFA5","22",48489553,48850912,1
"ENSG00000219445","","7",125229579,125264291,-1
"ENSG00000219481","NBPF1","1",16562319,16613562,-1
"ENSG00000219545","UMAD1","7",7640711,7968020,1
"ENSG00000219626","FAM228B","2",24076526,24169640,1
"ENSG00000219665","ZNF433-AS1","19",11987617,12046275,1
"ENSG00000220008","LINGO3","19",2287164,2308154,-1
"ENSG00000220161","LINC02076","17",18411159,18414380,1
"ENSG00000220201","ZGLP1","19",10304803,10309880,-1
"ENSG00000220205","VAMP2","17",8159149,8163546,-1
"ENSG00000220323","H2BC19P","1",149843041,149843533,1
"ENSG00000220472","","6",7338839,7339568,-1
"ENSG00000220785","MTMR9LP","1",32231847,32241592,-1
"ENSG00000220804","LINC01881","2",242094894,242130807,1
"ENSG00000220842","RPL21P16","10",120354701,120355183,-1
"ENSG00000220848","RPS18P9","6",149592687,149601878,1
"ENSG00000221164","SNORA11F","10",73126080,73126207,-1
"ENSG00000221420","SNORA81","3",186786675,186786852,1
"ENSG00000221475","SNORA11D","X",52190621,52190748,1
"ENSG00000221491","SNORA2C","12",48654382,48654518,-1
"ENSG00000221676","RNU6ATAC","9",134164439,134164564,-1
"ENSG00000221705","SNORA11E","X",52063347,52063474,-1
"ENSG00000221750","SNORA11G","X",54927305,54927433,1
"ENSG00000221817","PPP3CB-AS1","10",73495525,73520070,1
"ENSG00000221818","EBF2","8",25841725,26045413,-1
"ENSG00000221821","C6orf226","6",42890265,42890821,-1
"ENSG00000221823","PPP3R1","2",68178857,68256237,-1
"ENSG00000221829","FANCG","9",35073835,35080004,-1
"ENSG00000221838","AP4M1","7",100101549,100110345,1
"ENSG00000221866","PLXNA4","7",132123340,132648688,-1
"ENSG00000221869","CEBPD","8",47736913,47738164,-1
"ENSG00000221874","ZNF816-ZNF321P","19",52928475,52962823,-1
